"108年01月01日 至 108年12月31日 除權除息計算結果表"
"資料日期","股票代號","股票名稱","除權息前收盤價","除權息參考價","權值+息值","權/息","漲停價格","跌停價格","開盤競價基準","減除股利參考價","詳細資料","最近一次申報資料 季別/日期","最近一次申報每股 (單位)淨值","最近一次申報每股 (單位)盈餘",
"108年09月19日","6235","華孚","13.30","12.80","0.497576","息","14.05","11.55","12.80","12.80","除權息資料","110年第1季","14.16","0.16",
"108年09月20日","2605","新興","17.20","16.50","0.695146","權息","18.15","14.85","16.50","16.50","除權息資料","110年第1季","24.41","0.11",
"108年09月23日","2342","茂矽","21.30","21.03","0.270000","息","23.10","18.95","21.05","21.03","除權息資料","110年第1季","14.12","0.28",
"108年09月24日","2062","橋椿","30.70","30.40","0.300000","息","33.40","27.40","30.40","30.40","除權息資料","110年第1季","32.02","0.36",
"108年09月24日","2488","漢平","39.15","36.65","2.500000","息","40.30","33.00","36.65","36.65","除權息資料","110年第1季","26.07","0.34",
"108年09月24日","2889","國票金","10.95","10.84","0.108416","權","11.90","9.76","10.85","10.84","除權息資料","109年第4季","13.25","1.12",
"108年09月25日",="00710B","FH彭博高收益債","21.04","20.76","0.275000","息","9,999.95","0.01","20.76","20.76","除權息資料","","","",
"108年09月25日",="00711B","FH彭博新興債","22.98","22.72","0.255000","息","9,999.95","0.01","22.72","22.72","除權息資料","","","",
"108年09月25日",="00712","FH富時不動產","17.86","17.75","0.104000","息","9,999.95","0.01","17.75","17.75","除權息資料","","","",
"108年09月25日",="01004T","土銀富邦R2","13.45","13.26","0.186602","息","14.58","11.94","13.26","13.26","除權息資料","110年05月18日","15.50","N/A",
"108年09月25日",="01009T","王道圓滿R1","9.00","8.84","0.152173","息","9.72","7.96","8.84","8.84","除權息資料","110年05月18日","10.56","N/A",
"108年09月25日","4552","力達-KY","51.80","42.67","9.127587","權息","46.90","38.45","42.65","42.67","除權息資料","110年第1季","45.00","0.44",
"108年09月26日","2506","太設","11.45","11.29","0.160000","息","12.40","10.20","11.30","11.29","除權息資料","110年第1季","19.25","0.40",
"108年09月26日","3017","奇鋐","40.55","39.55","1.000000","息","43.50","35.60","39.55","39.55","除權息資料","110年第1季","28.43","1.53",
"108年09月30日","4967","十銓","25.45","23.45","2.000000","息","25.75","21.15","23.45","23.45","除權息資料","110年第1季","23.64","2.16",
"108年10月02日","2542","興富發","49.95","45.45","4.500000","息","49.95","40.95","45.45","45.45","除權息資料","110年第1季","25.72","2.26",
"108年10月04日","5521","工信","7.10","6.96","0.134070","權","7.81","6.27","7.10","7.10","除權息資料","110年第1季","11.94","0.05",
"108年10月09日","2515","中工","7.88","7.68","0.197000","息","8.44","6.92","7.68","7.68","除權息資料","110年第1季","13.28","0.06",
"108年10月14日","2882","國泰金","40.55","40.32","0.228757","權","44.60","36.30","40.55","40.55","除權息資料","110年第1季","58.07","4.36",
"108年10月14日","2882A","國泰特","63.80","63.61","0.182963","權","70.10","57.30","63.80","63.80","除權息資料","110年第1季","58.07","4.36",
"108年10月14日","2882B","國泰金乙特","63.80","63.61","0.182963","權","70.10","57.30","63.80","63.80","除權息資料","110年第1季","58.07","4.36",
"108年10月17日",="00714","群益道瓊美國地產","22.67","22.57","0.100000","息","9,999.95","0.01","22.57","22.57","除權息資料","","","",
"108年10月17日","1603","華電","22.00","21.50","0.500000","息","23.65","19.35","21.50","21.50","除權息資料","110年第1季","35.10","0.49",
"108年10月22日",="00717","富邦美國特別股","20.06","19.84","0.215000","息","9,999.95","0.01","19.84","19.84","除權息資料","","","",
"108年10月22日",="00730","富邦臺灣優質高息","18.61","17.86","0.746000","息","19.64","16.08","17.86","17.86","除權息資料","110年05月18日","20.54","N/A",
"108年10月22日",="00733","富邦臺灣中小","19.72","19.16","0.560000","息","21.07","17.25","19.16","19.16","除權息資料","110年05月18日","37.77","N/A",
"108年10月23日",="0056","元大高股息","29.03","27.23","1.800000","息","29.95","24.51","27.23","27.23","除權息資料","110年05月18日","33.91","N/A",
"108年10月23日",="00660","元大歐洲50","26.32","25.57","0.750000","息","9,999.95","0.01","25.57","25.57","除權息資料","","","",
"108年10月23日",="00774B","新光中國政金綠債","39.20","38.86","0.340000","息","9,999.95","0.01","38.86","38.86","除權息資料","","","",
"108年10月23日",="00774C","新光中政金綠債+R","9.02","8.94","0.077700","息","9,999.95","0.01","8.94","8.94","除權息資料","","","",
"108年10月23日","3596","智易","95.10","93.43","1.661432","權","104.50","84.10","95.10","95.10","除權息資料","110年第1季","51.49","2.20",
"108年10月24日","6257","矽格","36.50","36.09","0.408915","權","40.15","32.50","36.50","36.50","除權息資料","110年第1季","29.06","1.27",
"108年10月25日","1714","和桐","7.40","7.25","0.150000","息","7.97","6.53","7.25","7.25","除權息資料","110年第1季","12.59","0.29",
"108年10月28日","2239","英利-KY","101.50","97.00","4.500000","息","106.50","87.30","97.00","97.00","除權息資料","110年第1季","93.92","1.29",
"108年10月29日",="006204","永豐臺灣加權","58.25","56.73","1.520000","息","62.40","51.10","56.75","56.73","除權息資料","110年05月18日","81.98","N/A",
"108年10月29日","9935","慶豐富","45.85","45.52","0.330000","息","50.00","41.00","45.50","45.52","除權息資料","110年第1季","13.16","0.46",
"108年11月04日","1808","潤隆","68.40","60.40","8.000000","息","66.40","54.40","60.40","60.40","除權息資料","110年第1季","14.67","1.24",
"108年11月04日","3406","玉晶光","447.00","438.70","8.296475","權","491.50","395.00","447.00","447.00","除權息資料","110年第1季","143.64","2.50",
"108年11月04日","6541","泰福-KY","53.70","53.26","0.431734","權","59.00","47.95","53.70","53.70","除權息資料","110年第1季","7.21","-1.33",
"108年11月05日","2603","長榮","12.80","12.68","0.112197","權","14.05","11.45","12.80","12.80","除權息資料","110年第1季","26.39","7.04",
"108年11月06日","1909","榮成","13.70","13.67","0.024637","權","15.05","12.35","13.70","13.70","除權息資料","110年第1季","20.52","0.40",
"108年11月14日","1235","興泰","29.25","26.00","3.250000","權","28.60","23.40","26.00","26.00","除權息資料","110年第1季","39.93","-0.13",
"108年11月20日",="006208","富邦台50","53.10","51.96","1.138000","息","57.15","46.77","51.95","51.96","除權息資料","110年05月18日","75.85","N/A",
"108年11月20日",="00692","富邦公司治理","24.05","23.52","0.530000","息","25.87","21.17","23.52","23.52","除權息資料","110年05月18日","33.77","N/A",
"108年11月20日",="01007T","兆豐國泰R2","17.35","17.14","0.201648","息","18.85","15.43","17.14","17.14","除權息資料","110年05月18日","20.13","N/A",
"108年11月21日","1626","艾美特-KY","29.70","29.37","0.324442","權","32.65","26.45","29.70","29.70","除權息資料","110年第1季","22.07","-0.26",
"108年11月21日","8442","威宏-KY","57.00","55.49","1.500008","權","62.70","49.95","57.00","57.00","除權息資料","110年第1季","26.82","-0.75",
"108年11月22日",="0051","元大中型100","35.36","34.16","1.200000","息","37.57","30.75","34.16","34.16","除權息資料","110年05月18日","49.59","N/A",
"108年11月22日",="0053","元大電子","41.30","39.80","1.500000","息","43.78","35.82","39.80","39.80","除權息資料","110年05月18日","62.94","N/A",
"108年11月22日",="0054","元大台商50","24.58","23.83","0.750000","息","26.21","21.45","23.83","23.83","除權息資料","110年05月18日","29.77","N/A",
"108年11月22日",="0055","元大MSCI金融","19.50","18.80","0.700000","息","20.68","16.92","18.80","18.80","除權息資料","110年05月18日","20.68","N/A",
"108年11月22日",="00713","元大台灣高息低波","33.66","32.06","1.600000","息","35.26","28.86","32.06","32.06","除權息資料","110年05月18日","40.88","N/A",
"108年11月22日",="00771","元大US高息特別股","20.80","20.55","0.250000","息","9,999.95","0.01","20.55","20.55","除權息資料","","","",
"108年11月22日",="00775B","新光投等債15+","45.62","45.49","0.130000","息","9,999.95","0.01","45.49","45.49","除權息資料","","","",
"108年11月22日",="00776","新光ICE美國權值","22.37","21.98","0.390000","息","9,999.95","0.01","21.98","21.98","除權息資料","","","",
"108年11月26日",="00731","FH富時高息低波","50.70","48.43","2.266000","息","53.25","43.59","48.43","48.43","除權息資料","110年05月18日","56.25","N/A",
"108年11月27日","5284","jpp-KY","52.00","51.51","0.480939","權","57.20","46.40","52.00","52.00","除權息資料","110年第1季","41.15","1.25",
"108年11月27日","6452","康友-KY","257.00","197.96","59.036000","權息","217.50","178.50","198.00","197.96","除權息資料","109年第1季","76.28","1.70",
"108年11月28日",="00690","兆豐藍籌30","24.53","23.41","1.120000","息","25.75","21.07","23.41","23.41","除權息資料","110年05月18日","31.63","N/A",
"108年11月28日","2929","淘帝-KY","107.50","90.84","16.659021","權息","99.90","81.80","90.80","90.84","除權息資料","110年第1季","31.20","-0.58",
"108年12月04日","1598","岱宇","40.05","39.87","0.179567","權","44.05","35.90","40.05","40.05","除權息資料","110年第1季","30.70","2.10",
"108年12月04日","3576","聯合再生","7.19","7.15","0.037704","權","7.90","6.44","7.19","7.19","除權息資料","110年第1季","5.13","-0.20",
"108年12月05日","3321","同泰","17.00","15.69","1.308021","權","18.70","14.15","17.00","17.00","除權息資料","110年第1季","5.81","-0.19",
"108年12月12日","8070","長華*","177.50","173.40","4.100000","息","190.50","156.50","173.50","173.40","除權息資料","110年第1季","11.25","0.36",
"108年12月19日","2330","台積電","344.50","342.00","2.500000","息","376.00","308.00","342.00","342.00","除權息資料","110年第1季","74.77","5.39",
"108年12月24日",="00710B","FH彭博高收益債","20.55","20.28","0.266000","息","9,999.95","0.01","20.28","20.28","除權息資料","","","",
"108年12月24日",="00711B","FH彭博新興債","22.36","22.12","0.240000","息","9,999.95","0.01","22.12","22.12","除權息資料","","","",
"108年12月24日",="00712","FH富時不動產","18.36","18.09","0.264000","息","9,999.95","0.01","18.09","18.09","除權息資料","","","",
"108年12月25日","4104","佳醫","54.10","53.26","0.838122","權","59.50","47.95","54.10","54.10","除權息資料","110年第1季","51.11","0.93",
"108年12月30日",="00742","新光內需收益","22.16","21.16","1.000000","息","23.27","19.05","21.16","21.16","除權息資料","110年05月18日","21.91","N/A",
"公式:"
"除權息參考價 = (除權息前收盤價-息值+現金增資認購價*現金增資配股率)/(1+無償配股率+現金增資配股率)",
"減除股利參考價 = (除權息前收盤價-息值)/(1+無償配股率)",

"備註:"
"股利資料自民國92年5月5日起開始提供",
"如果無該項配股率則用'0'帶入",
"開盤競價基準：當不含現金增資除權時，取最接近除權息參考價之檔位價，遇含現金增資除權時，則取最接近減除股利參考價之檔位價。",
"權值+息值=除權息前收盤價-除權息參考價",
"自民國100年3月28日起，除權息前一交易日如無收盤價格，以本公司營業細則第58-3條第2項第2款之原則所決定價格替代。",
"本表不含除息併案辦理退還股款減資或分割減資之資料。",
"本表所列股票、臺灣存託憑證、ETF、受益證券等財報資料，係發行公司最近一次申報資料，僅供參考，實際資料仍以公開資訊觀測發行公司公告資料為準，網址為：https://mops.twse.com.tw 。ETF、受益證券無每股 (單位)盈餘，以「N/A」表示；特別股同普通股最新申報資料。",

